case_thickness,case_diameter,water_resistance,price,case_material_encoded,band_material_encoded,case_back_encoded,bezel_material_encoded,brand_encoded,watch_style_encoded,crystal_encoded,hands_encoded,dial_markers_encoded,gender_MENS,gender_UNISEX,gender_WOMENS,movement_Automatic,movement_Eco-Drive,movement_Hand Wind,movement_Quartz
11.196182331158523,25.0,30.0,4425.0,4588.540388969551,10048.760978964401,9612.898845885835,28272.18676461475,7839.249556219976,33312.18142360189,22835.274850552232,11669.391468446602,20971.01945073218,False,False,True,False,False,False,True
7.5,36.0,50.0,2134.0,4588.540388969551,4160.7543918154515,9612.898845885835,50472.40512628032,2145.960015329586,33312.18142360189,22835.274850552232,7801.932959240409,20971.01945073218,False,False,True,False,False,False,True
11.0,46.0,50.0,109.99,552.7606970771049,2611.189446896146,9612.898845885835,650.665430629502,4724.166763754045,1212.9597405119152,830.2776298651087,17488.354006572878,9234.285922330098,True,False,False,False,False,False,True
11.196182331158523,32.0,50.0,133.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,647.1703488563436,4900.2919996848605,22835.274850552232,22055.677704019003,20971.01945073218,False,False,True,False,False,False,True
11.0,42.0,50.0,109.99,552.7606970771049,9341.676860841424,9612.898845885835,650.665430629502,4724.166763754045,7272.004905756978,830.2776298651087,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
14.4,52.0,50.0,195.06,4588.540388969551,13965.031957928803,9612.898845885835,3992.1576718226197,393.9183875811972,1212.9597405119152,650.7465300479291,17488.354006572878,8475.03523638666,True,False,False,False,False,False,True
11.9,45.0,100.0,327.0,4588.540388969551,13987.021957928802,9612.898845885835,9874.680194174758,1112.5951812297733,1212.9597405119152,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
12.3,45.0,100.0,13525.0,54417.9279847809,20189.782459618524,29252.785097087377,48765.77199750072,24577.11804993065,33312.18142360189,22835.274850552232,13884.01882108183,14007.021142975074,True,False,False,True,False,False,False
10.0,35.0,30.0,3125.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,5977.962337288745,33312.18142360189,22835.274850552232,4838.9103069674475,14007.021142975074,False,False,True,True,False,False,False
11.196182331158523,40.0,100.0,3495.0,4588.540388969551,14515.021957928802,9612.898845885835,3992.1576718226197,5977.962337288745,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
13.55,38.0,30.0,209.0,4588.540388969551,9018.907226074896,9612.898845885835,3992.1576718226197,1901.8198442938265,1212.9597405119152,13967.355291262136,3866.5901038315087,25695.879159776683,True,False,False,True,False,False,False
14.0,39.0,50.0,1179.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,2145.960015329586,33312.18142360189,22835.274850552232,22055.677704019003,19342.421628857843,True,False,False,True,False,False,False
15.2,43.0,100.0,2650.0,4588.540388969551,14374.188624595468,13958.984296213206,14374.188624595468,11874.391468446602,33312.18142360189,22835.274850552232,3866.5901038315087,22409.72716162193,True,False,False,True,False,False,False
11.196182331158523,45.0,100.0,1300.0,4588.540388969551,20189.782459618524,9612.898845885835,3992.1576718226197,3858.8274043403762,1212.9597405119152,22835.274850552232,18527.347242876313,4114.2017774458545,True,False,False,False,False,False,True
11.196182331158523,40.0,100.0,86250.0,45869.53078769005,41792.09431229773,9612.898845885835,27459.21034885634,34423.14305182504,33312.18142360189,22835.274850552232,33615.74502361585,20971.01945073218,True,False,False,True,False,False,False
11.196182331158523,38.0,100.0,2245.0,6782.601221060493,12567.161678224687,9612.898845885835,8176.6739859762665,3573.73513230535,1212.9597405119152,22835.274850552232,8779.557431597528,14007.021142975074,False,True,False,True,False,False,False
11.196182331158523,36.0,100.0,15555.0,4588.540388969551,14147.185529126213,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,False,True,False,True,False,False,False
11.196182331158523,31.0,100.0,37790.0,45276.00133607664,41244.35696367053,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,30153.173015905806,19342.421628857843,False,False,True,True,False,False,False
8.0,36.0,50.0,824.99,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,3792.8236338418865,1212.9597405119152,22835.274850552232,7801.932959240409,12175.588821081832,False,False,True,False,False,False,True
11.196182331158523,43.0,30.0,13750.0,52660.30894180337,9134.886424057448,36610.85831063517,45703.353506241336,5977.962337288745,33312.18142360189,22835.274850552232,22055.677704019003,14007.021142975074,True,False,False,True,False,False,False
9.85,39.0,30.0,15595.0,22149.00878317152,41933.0745654184,13958.984296213206,21421.79512482663,31184.776070708922,33312.18142360189,22835.274850552232,22400.844312297733,12325.308276699028,True,False,False,True,False,False,False
12.0,39.0,200.0,604.0,4588.540388969551,9539.459083063646,9612.898845885835,6646.1407831715205,9556.90241639698,33312.18142360189,22835.274850552232,17488.354006572878,4114.2017774458545,True,False,False,True,False,False,False
8.0,33.0,30.0,60.0,552.7606970771049,4761.0073193096005,9612.898845885835,5633.914783171521,724.1939188580982,4900.2919996848605,830.2776298651087,17488.354006572878,11959.304535367544,False,False,True,False,False,False,True
14.0,27.0,30.0,1850.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,7839.249556219976,4900.2919996848605,22835.274850552232,17488.354006572878,14007.021142975074,False,False,True,False,False,False,True
10.0,31.0,30.0,7386.0,45276.00133607664,9134.886424057448,9612.898845885835,28272.18676461475,11664.15608737864,33312.18142360189,22835.274850552232,7801.932959240409,25695.879159776683,False,True,False,False,False,True,False
11.196182331158523,30.0,30.0,5120.0,4588.540388969551,4160.7543918154515,36610.85831063517,3992.1576718226197,14114.078851918184,33312.18142360189,22835.274850552232,17488.354006572878,19342.421628857843,False,False,True,False,False,False,True
10.0,39.0,30.0,3275.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,7839.249556219976,33312.18142360189,22835.274850552232,8609.633822815535,14007.021142975074,True,False,False,True,False,False,False
11.43,40.0,30.0,35970.0,49975.235836445114,9134.886424057448,63711.24222708071,31348.187806707854,52848.26373364288,33312.18142360189,22835.274850552232,19927.521957928802,25695.879159776683,True,False,False,True,False,False,False
11.2,39.0,100.0,129.99,4588.540388969551,4160.7543918154515,9612.898845885835,13954.186957928803,994.245849514563,4900.2919996848605,1003.2585174757281,1460.8011059518783,14007.021142975074,True,False,False,False,False,False,True
13.1,41.0,30.0,5995.0,4588.540388969551,11823.33362417789,13958.984296213206,3992.1576718226197,10262.600369157823,33312.18142360189,22835.274850552232,11137.183632210168,25695.879159776683,False,True,False,True,False,False,False
15.2,43.0,100.0,24290.0,52660.30894180337,9134.886424057448,13958.984296213206,45703.353506241336,20665.819256515075,33312.18142360189,22835.274850552232,16167.161678224687,19342.421628857843,True,False,False,True,False,False,False
9.0,24.0,30.0,10785.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,33388.58552912621,33312.18142360189,22835.274850552232,11949.233261253308,15215.918336850991,False,False,True,True,False,False,False
14.4,38.299275680421424,100.0,4140.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,5017.180139852057,33312.18142360189,22835.274850552232,67915.33505485831,14007.021142975074,True,False,False,True,False,False,False
15.8,42.0,50.0,1995.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,3581.322634951456,1212.9597405119152,22835.274850552232,3866.5901038315087,25695.879159776683,True,False,False,True,False,False,False
11.196182331158523,38.0,50.0,839.99,4588.540388969551,20189.782459618524,9612.898845885835,3992.1576718226197,1634.490236386661,1212.9597405119152,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
14.4,42.0,100.0,44795.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,175516.2265147719,33312.18142360189,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
11.8,40.0,30.0,31995.0,52660.30894180337,19265.021957928802,13958.984296213206,45703.353506241336,50168.447842917594,33312.18142360189,22835.274850552232,20267.72921933822,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,31.0,100.0,55675.0,45276.00133607664,38707.41507943513,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,37952.85036915782,35653.09813684697,False,False,True,True,False,False,False
9.75,38.299275680421424,50.0,449.0,4588.540388969551,4160.7543918154515,86374.56248086809,3992.1576718226197,1112.5951812297733,4900.2919996848605,22835.274850552232,17488.354006572878,20971.01945073218,True,False,False,True,False,False,False
12.0,38.0,30.0,144.99,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,994.245849514563,1212.9597405119152,1003.2585174757281,5018.391617475729,14007.021142975074,True,False,False,True,False,False,False
7.0,25.0,50.0,299.99,1500.9812112806287,9134.886424057448,9612.898845885835,1360.8534398426937,5390.813859223301,1212.9597405119152,6590.5424421209855,11455.764588172991,14007.021142975074,False,False,True,False,False,False,True
11.196182331158523,44.0,50.0,341.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,4986.340097087379,1212.9597405119152,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
15.0,41.0,200.0,5000.0,4588.540388969551,9134.886424057448,9612.898845885835,10784.736860841424,4610.7403607678725,33312.18142360189,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
10.5,34.0,50.0,518.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,7801.932959240409,4339.949236420887,False,False,True,False,False,False,True
11.196182331158523,28.0,100.0,2065.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,4610.7403607678725,33312.18142360189,22835.274850552232,3866.5901038315087,19342.421628857843,False,False,True,True,False,False,False
11.196182331158523,36.0,100.0,64975.0,45276.00133607664,24761.688624595467,9612.898845885835,28272.18676461475,34423.14305182504,33312.18142360189,22835.274850552232,37952.85036915782,20971.01945073218,False,True,False,True,False,False,False
11.0,43.0,50.0,929.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,7352.927645631068,33312.18142360189,22835.274850552232,18527.347242876313,14007.021142975074,True,False,False,True,False,False,False
12.0,43.0,100.0,52.99,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,393.9183875811972,1212.9597405119152,650.7465300479291,13941.35362459547,3301.702453662842,True,False,False,False,False,False,True
10.0,30.0,30.0,313.25,4588.540388969551,13984.730291262136,9612.898845885835,2084.065156920298,3211.477919556172,633.9268990984743,830.2776298651087,12652.691558021268,19342.421628857843,False,False,True,False,False,False,True
8.0,27.0,30.0,56.22,8390.89217475728,9134.886424057448,9612.898845885835,8390.89217475728,1039.8779272973582,633.9268990984743,830.2776298651087,28132.335963938975,14007.021142975074,False,False,True,False,False,False,True
13.2,41.0,500.0,5280.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,7839.249556219976,33312.18142360189,22835.274850552232,13267.161678224687,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,42.0,300.0,2660.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,1925.8662421473443,5052.8810145254765,22835.274850552232,18527.347242876313,25695.879159776683,True,False,False,True,False,False,False
8.5,35.0,50.0,561.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,22055.677704019003,20971.01945073218,False,False,True,False,False,False,True
11.196182331158523,28.0,100.0,17080.0,4588.540388969551,16221.447392510401,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,33615.74502361585,14007.021142975074,False,False,True,True,False,False,False
11.196182331158523,44.0,30.0,19950.0,52660.30894180337,20189.782459618524,9612.898845885835,27459.21034885634,17741.623357605178,33312.18142360189,22835.274850552232,4838.9103069674475,3301.702453662842,True,False,False,True,False,False,False
11.196182331158523,40.0,100.0,120000.0,144779.96603177403,33932.5219579288,36610.85831063517,41264.557431597525,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
16.0,42.0,100.0,725.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,2145.960015329586,33312.18142360189,22835.274850552232,17488.354006572878,25695.879159776683,True,False,False,True,False,False,False
11.196182331158523,40.0,94.38815128863104,94300.0,144779.96603177403,126873.12574973033,9612.898845885835,130548.75299426302,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,19342.421628857843,True,False,False,True,False,False,False
9.0,26.0,100.0,173.99,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,4900.2919996848605,830.2776298651087,3866.5901038315087,14007.021142975074,False,False,True,False,True,False,False
13.45,44.0,500.0,6095.0,54417.9279847809,20189.782459618524,13958.984296213206,13348.59024965326,11281.168862459546,7272.004905756978,22835.274850552232,3741.997133454007,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,36.0,100.0,34065.0,45869.53078769005,38668.10151178918,9612.898845885835,30262.34705861201,34423.14305182504,33312.18142360189,22835.274850552232,23651.677645631065,19342.421628857843,True,False,False,True,False,False,False
9.0,31.0,50.0,95.0,552.7606970771049,4160.7543918154515,9612.898845885835,5633.914783171521,724.1939188580982,633.9268990984743,830.2776298651087,22055.677704019003,1596.193539431102,False,False,True,False,False,False,True
11.0,41.0,50.0,169.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,4009.6868976169458,33312.18142360189,830.2776298651087,7801.932959240409,14007.021142975074,True,False,False,False,False,False,True
11.4,43.0,50.0,1610.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,3581.322634951456,33312.18142360189,22835.274850552232,17488.354006572878,25695.879159776683,True,False,False,True,False,False,False
10.4,29.0,50.0,1104.99,4588.540388969551,9134.886424057448,36610.85831063517,28272.18676461475,1112.5951812297733,4900.2919996848605,22835.274850552232,11455.764588172991,14116.686957928803,False,False,True,True,False,False,False
7.6,40.0,50.0,289.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,1112.5951812297733,4900.2919996848605,22835.274850552232,17488.354006572878,19342.421628857843,True,False,False,False,False,False,True
11.196182331158523,43.0,200.0,365.0,4588.540388969551,13929.806903278988,9612.898845885835,3992.1576718226197,1901.8198442938265,7272.004905756978,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
12.2,38.299275680421424,100.0,42500.0,52660.30894180337,62641.52824883136,9612.898845885835,41264.557431597525,34423.14305182504,33312.18142360189,22835.274850552232,18479.649297983568,14007.021142975074,True,False,False,True,False,False,False
7.0,38.299275680421424,30.0,86.88,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,4900.2919996848605,830.2776298651087,11455.764588172991,19342.421628857843,True,False,False,False,False,False,True
11.196182331158523,45.0,100.0,698.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,5790.418338092518,7272.004905756978,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,False,True,False
11.196182331158523,42.0,30.0,409.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,2996.0885378052367,7272.004905756978,9517.79130528587,18527.347242876313,14007.021142975074,True,False,False,False,False,False,True
7.0,32.0,30.0,96.25,4588.540388969551,1526.4412258743714,9612.898845885835,2084.065156920298,3211.477919556172,633.9268990984743,830.2776298651087,17488.354006572878,14007.021142975074,False,False,True,False,False,False,True
14.1,42.0,300.0,43125.0,4588.540388969551,20189.782459618524,13958.984296213206,3992.1576718226197,175516.2265147719,5052.8810145254765,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,39.0,50.0,15730.0,22149.00878317152,62641.52824883136,9612.898845885835,28272.18676461475,34423.14305182504,33312.18142360189,16436.447392510403,20175.0146386192,14007.021142975074,True,False,False,True,False,False,False
10.0,40.0,100.0,119.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,994.245849514563,1212.9597405119152,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,31.0,100.0,20500.0,4588.540388969551,18252.866553398057,9612.898845885835,30262.34705861201,34423.14305182504,33312.18142360189,22835.274850552232,33615.74502361585,20971.01945073218,False,False,True,True,False,False,False
15.95,45.0,100.0,28650.0,18707.521957928802,20189.782459618524,13958.984296213206,18707.521957928802,26000.12144682513,33312.18142360189,22835.274850552232,11587.1173193096,14007.021142975074,True,False,False,False,False,True,False
8.5,32.0,30.0,1525.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,5072.165269902913,33312.18142360189,22835.274850552232,11354.790419556171,14007.021142975074,False,False,True,False,False,True,False
12.6,40.0,30.0,192.91,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,1578.1918023802066,7272.004905756978,830.2776298651087,12652.691558021268,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,37.0,50.0,317.98,4588.540388969551,4160.7543918154515,9612.898845885835,10504.511468446603,7102.675978964401,7272.004905756978,830.2776298651087,12023.301678224687,1596.193539431102,False,True,False,False,False,False,True
17.0,49.0,50.0,1349.99,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,1095.9398900456194,33312.18142360189,22835.274850552232,5018.391617475729,14007.021142975074,True,False,False,True,False,False,False
8.77,39.0,30.0,1700.0,4588.540388969551,9559.513174757281,13958.984296213206,3992.1576718226197,11281.168862459546,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,46.0,300.0,1895.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,3858.8274043403762,5052.8810145254765,22835.274850552232,18527.347242876313,4114.2017774458545,True,False,False,True,False,False,False
11.196182331158523,28.0,100.0,36610.0,45276.00133607664,41244.35696367053,9612.898845885835,23263.851221060497,34423.14305182504,33312.18142360189,22835.274850552232,37952.85036915782,20971.01945073218,False,False,True,True,False,False,False
11.196182331158523,44.0,50.0,20695.0,16635.709083063644,9134.886424057448,13958.984296213206,27459.21034885634,7839.249556219976,33312.18142360189,22835.274850552232,17381.68862459547,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,55.0,100.0,1895.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,3858.8274043403762,1212.9597405119152,22835.274850552232,18527.347242876313,4114.2017774458545,True,False,False,False,False,False,True
8.2,42.0,30.0,57.0,552.7606970771049,1526.4412258743714,9612.898845885835,650.665430629502,1039.8779272973582,1212.9597405119152,830.2776298651087,18527.347242876313,7566.2582610571735,True,False,False,False,False,False,True
10.45,40.0,38.0,19950.0,52660.30894180337,11823.33362417789,13958.984296213206,45703.353506241336,50168.447842917594,33312.18142360189,22835.274850552232,20267.72921933822,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,44.0,300.0,9350.0,16542.2847043248,9134.886424057448,9612.898845885835,15819.594312297733,17741.623357605178,33312.18142360189,22835.274850552232,67915.33505485831,9234.285922330098,True,False,False,True,False,False,False
9.0,35.0,50.0,2561.0,4588.540388969551,2794.330423300971,9612.898845885835,50472.40512628032,2145.960015329586,33312.18142360189,22835.274850552232,22055.677704019003,20971.01945073218,False,False,True,False,False,False,True
12.5,40.0,50.0,876.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,14078.521957928802,14007.021142975074,True,False,False,True,False,False,False
7.5,33.0,50.0,1595.0,4588.540388969551,14198.355291262136,36610.85831063517,3992.1576718226197,5072.165269902913,7272.004905756978,22835.274850552232,17488.354006572878,8475.03523638666,False,True,False,False,False,True,False
11.196182331158523,40.0,50.0,25875.0,18245.021957928802,20189.782459618524,36610.85831063517,18245.021957928802,26000.12144682513,33312.18142360189,22835.274850552232,18282.875963938972,14007.021142975074,True,False,False,True,False,False,False
7.0,36.0,50.0,165.99,1500.9812112806287,9134.886424057448,9612.898845885835,1360.8534398426937,2127.518136846972,1212.9597405119152,830.2776298651087,22055.677704019003,14007.021142975074,False,False,True,False,False,False,True
13.0,40.0,300.0,25000.0,4588.540388969551,16219.322723556463,9612.898845885835,3992.1576718226197,34423.14305182504,5052.8810145254765,22835.274850552232,14617.51317475728,17441.447392510403,True,False,False,True,False,False,False
9.5,42.0,30.0,64.0,914.9756881193073,1526.4412258743714,9612.898845885835,1230.4519964446877,1039.8779272973582,7272.004905756978,1003.2585174757281,10489.138968446601,3301.702453662842,True,False,False,False,False,False,True
11.196182331158523,38.0,100.0,6985.0,4588.540388969551,58842.60554931016,36610.85831063517,3992.1576718226197,4143.264663661581,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,41.0,100.0,18000.0,4588.540388969551,19248.87521766364,9612.898845885835,28272.18676461475,34423.14305182504,33312.18142360189,22835.274850552232,5018.391617475729,14007.021142975074,True,False,False,True,False,False,False
10.6,42.0,100.0,89.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,1212.9597405119152,830.2776298651087,1460.8011059518783,14007.021142975074,True,False,False,False,False,False,True
10.0,43.0,100.0,149.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,7272.004905756978,830.2776298651087,3866.5901038315087,25695.879159776683,True,False,False,False,True,False,False
15.3,41.0,60.0,5950.0,4588.540388969551,12852.01882108183,9612.898845885835,3992.1576718226197,10262.600369157823,6920.55954368932,22835.274850552232,3866.5901038315087,25695.879159776683,True,False,False,True,False,False,False
11.5,40.0,30.0,7715.0,15218.355291262136,20189.782459618524,41517.87596393897,3992.1576718226197,14114.078851918184,33312.18142360189,22835.274850552232,67915.33505485831,15218.355291262136,True,False,False,True,False,False,False
13.9,42.0,100.0,3440.0,4588.540388969551,4160.7543918154515,9612.898845885835,28272.18676461475,1925.8662421473443,7272.004905756978,22835.274850552232,11455.764588172991,25695.879159776683,True,False,False,True,False,False,False
11.25,41.0,30.0,5800.0,4588.540388969551,11823.33362417789,13958.984296213206,3992.1576718226197,15397.427814197918,33312.18142360189,22835.274850552232,17997.410801916532,19342.421628857843,True,False,False,True,False,False,False
8.1,42.0,50.0,236.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1112.5951812297733,4900.2919996848605,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
10.0,38.0,50.0,809.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,3792.8236338418865,1212.9597405119152,22835.274850552232,17488.354006572878,12175.588821081832,False,True,False,False,False,False,True
10.0,34.0,50.0,675.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,4838.9103069674475,20971.01945073218,False,False,True,False,False,False,True
13.5,40.0,200.0,76.99,4588.540388969551,4160.7543918154515,86374.56248086809,13945.35362459547,393.9183875811972,1212.9597405119152,830.2776298651087,11965.15882108183,3301.702453662842,True,False,False,True,False,False,False
11.196182331158523,43.0,100.0,7190.0,4588.540388969551,20189.782459618524,36610.85831063517,3992.1576718226197,5977.962337288745,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
10.0,40.0,50.0,149.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,4900.2919996848605,830.2776298651087,22055.677704019003,14007.021142975074,True,False,False,False,True,False,False
11.196182331158523,42.0,100.0,31500.0,52660.30894180337,20189.782459618524,36610.85831063517,45703.353506241336,31184.776070708922,33312.18142360189,22835.274850552232,22055.677704019003,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,24.0,94.38815128863104,29250.0,52660.30894180337,58842.60554931016,36610.85831063517,79390.0038749286,31184.776070708922,33312.18142360189,22835.274850552232,22400.844312297733,25695.879159776683,False,False,True,True,False,False,False
11.196182331158523,41.0,300.0,1600.0,4588.540388969551,20189.782459618524,13958.984296213206,8488.011067961166,3573.73513230535,1212.9597405119152,8395.722197240675,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
13.0,40.0,100.0,6500.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,5977.962337288745,4900.2919996848605,22835.274850552232,3866.5901038315087,25695.879159776683,True,False,False,False,False,True,False
9.0,38.0,30.0,95.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,1212.9597405119152,830.2776298651087,11455.764588172991,14007.021142975074,True,False,False,False,False,False,True
12.6,41.0,20.0,31700.0,75924.78738870472,58842.60554931016,160312.92764563108,61956.39946677791,175516.2265147719,4900.2919996848605,22835.274850552232,35575.37561341571,25695.879159776683,True,False,False,True,False,False,False
20.0,52.0,200.0,114.0,4588.540388969551,4160.7543918154515,9612.898845885835,13951.521957928802,393.9183875811972,7272.004905756978,830.2776298651087,9497.895988526037,25695.879159776683,True,False,False,False,False,False,True
11.196182331158523,43.0,150.0,8535.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,7839.249556219976,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,20.0,30.0,12075.0,52660.30894180337,9134.886424057448,9612.898845885835,50472.40512628032,33388.58552912621,33312.18142360189,22835.274850552232,15945.021957928802,15215.918336850991,False,False,True,False,False,False,True
14.7,42.0,60.0,6280.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,10262.600369157823,6920.55954368932,22835.274850552232,17488.354006572878,25695.879159776683,True,False,False,True,False,False,False
11.196182331158523,40.0,100.0,57500.0,75924.78738870472,36227.50658737864,9612.898845885835,61956.39946677791,34423.14305182504,33312.18142360189,22835.274850552232,44696.50658737864,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,38.0,50.0,50.0,11956.447392510401,11956.447392510401,9612.898845885835,11956.447392510401,11956.447392510401,1212.9597405119152,830.2776298651087,12652.691558021268,8475.03523638666,False,True,False,False,False,False,True
11.0,40.0,200.0,858.99,4588.540388969551,4160.7543918154515,9612.898845885835,9807.455749730312,2996.0885378052367,7272.004905756978,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
10.95,42.0,100.0,625.0,4588.540388969551,20189.782459618524,13958.984296213206,3992.1576718226197,1642.7316265132445,1212.9597405119152,22835.274850552232,9642.681305285869,3301.702453662842,True,False,False,True,False,False,False
11.196182331158523,28.0,100.0,18055.0,4588.540388969551,15271.466627989581,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,19342.421628857843,False,False,True,True,False,False,False
11.196182331158523,41.0,50.0,94985.0,52660.30894180337,58842.60554931016,36610.85831063517,45703.353506241336,175516.2265147719,33312.18142360189,22835.274850552232,22055.677704019003,14007.021142975074,True,False,False,True,False,False,False
15.5,47.0,200.0,104.0,4588.540388969551,4160.7543918154515,13958.984296213206,4999.479565661727,393.9183875811972,1212.9597405119152,830.2776298651087,13949.855291262136,3301.702453662842,True,False,False,True,False,False,False
11.5,39.0,10.0,49.99,4451.262723556464,13940.85362459547,8563.154436399538,13940.85362459547,1194.0568732544223,4900.2919996848605,830.2776298651087,3866.5901038315087,14007.021142975074,False,False,True,False,False,False,True
12.3,41.0,200.0,489.0,54417.9279847809,3597.8696561488673,9612.898845885835,3992.1576718226197,582.8308836293678,5052.8810145254765,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
14.5,44.0,100.0,7495.0,4588.540388969551,20189.782459618524,13958.984296213206,27459.21034885634,26000.12144682513,7272.004905756978,22835.274850552232,12800.570194174757,7566.2582610571735,True,False,False,True,False,False,False
